Date,ACN,ASGN,BR,BTCM,CACI,CDW,CNDT,CSPI,CTLP,CTSH,DMRC,DTST,DXC,EPAM,EXLS,FI,FIS,FORTY,G,GDS,GIB,GLOB,HCKT,IBM,III,INFY,INOD,IT,JKHY,LDOS,MGIC,PRFT,SAIC,TTEC,UIS,VNET,VYX,WAVD,WIT,WNS,WYY,XRX
2018-03-22,136.55325317382812,82.11000061035156,95.95932006835938,181.1999969482422,147.85000610351562,68.39852905273438,19.3700008392334,4.559043884277344,9.5,74.4969711303711,25.850000381469727,0.12999999523162842,84.93610382080078,116.75,11.40999984741211,71.33999633789062,87.76146697998047,32.96137237548828,29.564855575561523,27.549999237060547,57.150001525878906,51.790000915527344,14.898317337036133,109.07713317871094,3.7465078830718994,7.541755199432373,1.159999966621399,119.41999816894531,114.3633804321289,60.068660736083984,6.893832206726074,23.06999969482422,68.38758850097656,27.636659622192383,10.899999618530273,7.889999866485596,19.294479370117188,4.599999904632568,4.95479679107666,47.099998474121094,5.900000095367432,22.146888732910156
2018-03-23,133.93545532226562,79.27999877929688,94.47928619384766,172.10000610351562,146.75,65.27974700927734,19.06999969482422,4.7969069480896,9.149999618530273,72.92367553710938,25.450000762939453,0.11999999731779099,83.58424377441406,112.62000274658203,11.09000015258789,70.01000213623047,85.3676528930664,32.96137237548828,29.095720291137695,26.209999084472656,56.97999954223633,50.689998626708984,14.348146438598633,106.78215026855469,3.6638641357421875,7.558807849884033,1.1399999856948853,117.69000244140625,111.29165649414062,59.19466018676758,6.851012229919434,22.790000915527344,66.71604919433594,27.593477249145508,10.399999618530273,7.690000057220459,18.570552825927734,4.599999904632568,5.042751789093018,45.9900016784668,5.800000190734863,21.403697967529297
2018-03-26,138.93470764160156,82.02999877929688,97.46646881103516,178.0,148.10000610351562,66.83915710449219,19.329999923706055,4.7374420166015625,9.300000190734863,75.10420227050781,26.350000381469727,0.11999999731779099,85.677978515625,117.2300033569336,11.331999778747559,71.27999877929688,86.5375747680664,32.36540985107422,29.855722427368164,27.700000762939453,57.84000015258789,52.29999923706055,14.592665672302246,109.99516296386719,3.6363162994384766,7.661126136779785,1.0700000524520874,119.55000305175781,112.86018371582031,59.75,6.936651229858398,23.110000610351562,67.9267807006836,27.204835891723633,10.850000381469727,7.440000057220459,18.803680419921875,4.599999904632568,5.101388931274414,46.61000061035156,5.199999809265137,21.849611282348633
2018-03-27,135.3079833984375,80.05000305175781,96.87081909179688,169.8000030517578,148.9499969482422,65.55987548828125,18.739999771118164,4.773121356964111,9.25,73.67811584472656,25.0,0.09000000357627869,84.19990539550781,113.30999755859375,11.015999794006348,70.27999877929688,85.20565032958984,32.36540985107422,29.508563995361328,26.25,56.81999969482422,51.630001068115234,14.470403671264648,108.94804382324219,3.728142261505127,7.5545430183410645,1.0399999618530273,117.61000061035156,111.77716064453125,58.72123718261719,7.022288799285889,22.6299991607666,66.70702362060547,27.463924407958984,10.449999809265137,6.989999771118164,18.938650131225586,4.5,5.003661155700684,45.11000061035156,5.400000095367432,21.552331924438477
2018-03-28,133.98997497558594,81.29000091552734,96.69031524658203,175.60000610351562,148.89999389648438,65.29842376708984,18.770000457763672,4.404432773590088,9.050000190734863,73.30089569091797,24.75,0.09000000357627869,83.06865692138672,111.52999877929688,11.050000190734863,70.73999786376953,85.7816390991211,32.36540985107422,29.639915466308594,25.8700008392334,56.70000076293945,50.75,14.426743507385254,109.38555145263672,3.7465078830718994,7.541755199432373,1.0800000429153442,116.80999755859375,111.60910034179688,58.50273895263672,6.97946834564209,22.530000686645508,66.20104217529297,26.784515380859375,10.5,6.880000114440918,18.95092010498047,4.5,5.003661155700684,45.04999923706055,5.5,21.627302169799805
2018-03-29,139.5255584716797,81.87999725341797,98.99162292480469,171.60000610351562,151.35000610351562,65.65325164794922,18.639999389648438,4.261714935302734,9.0,74.06454467773438,23.950000762939453,0.09000000357627869,83.0108413696289,114.5199966430664,11.154000282287598,71.30999755859375,86.66356658935547,33.190589904785156,30.01522445678711,27.450000762939453,57.63999938964844,51.540000915527344,14.025028228759766,110.0381851196289,3.8383331298828125,7.6099677085876465,1.149999976158142,117.62000274658203,112.9255599975586,59.540611267089844,7.279202461242676,22.920000076293945,71.19754028320312,26.740966796875,10.75,6.929999828338623,19.33742332458496,4.599999904632568,5.042751789093018,45.33000183105469,5.800000190734863,21.574827194213867
2018-04-02,134.5081024169922,82.5199966430664,97.02424621582031,168.39999389648438,148.9499969482422,64.2806167602539,18.350000381469727,4.261714935302734,8.550000190734863,72.87765502929688,23.399999618530273,0.07999999821186066,82.14385223388672,112.19999694824219,11.0,70.54000091552734,85.23267364501953,33.190589904785156,29.555469512939453,26.1200008392334,57.099998474121094,49.939998626708984,13.588384628295898,107.62841796875,3.8199684619903564,7.48206901550293,1.1100000143051147,116.05999755859375,111.4410400390625,59.06719970703125,6.936651229858398,22.329999923706055,72.37210845947266,26.523208618164062,10.199999809265137,6.75,18.895706176757812,4.5,5.091615676879883,44.72999954223633,5.5,21.035078048706055
2018-04-03,135.24432373046875,82.44000244140625,97.45740509033203,165.0,151.39999389648438,64.64479064941406,18.399999618530273,4.420290470123291,8.449999809265137,73.6505126953125,23.149999618530273,0.10000000149011612,82.68057250976562,112.73999786376953,11.232000350952148,70.97000122070312,85.49366760253906,31.631921768188477,29.855722427368164,25.950000762939453,58.16999816894531,48.83000183105469,14.094891548156738,107.47061920166016,3.884247303009033,7.5374908447265625,1.1200000047683716,116.79000091552734,111.7491455078125,59.49509048461914,6.953778266906738,22.920000076293945,74.71223449707031,26.915170669555664,10.399999618530273,6.690000057220459,19.08588981628418,4.5,5.101388931274414,44.93000030517578,5.599999904632568,20.930130004882812
2018-04-04,136.31692504882812,82.44000244140625,97.9898910522461,169.0,152.75,64.97159576416016,18.700000762939453,4.570937633514404,8.699999809265137,74.26697540283203,24.450000762939453,0.09000000357627869,83.77879333496094,113.20999908447266,11.289999961853027,71.12999725341797,86.3935775756836,31.631921768188477,29.771268844604492,25.540000915527344,58.290000915527344,48.18000030517578,14.033761024475098,110.53303527832031,3.9026122093200684,7.601440906524658,1.1299999952316284,117.97000122070312,112.2719955444336,59.8774528503418,6.936651229858398,22.709999084472656,75.27240753173828,26.784515380859375,10.600000381469727,6.630000114440918,19.226993560791016,4.699999809265137,5.120933532714844,45.060001373291016,5.800000190734863,21.222492218017578
2018-04-05,137.77125549316406,83.66000366210938,98.37793731689453,172.39999389648438,154.9499969482422,65.10234069824219,18.760000228881836,4.586794853210449,8.550000190734863,74.45095825195312,25.450000762939453,0.3400000035762787,84.33202362060547,113.69000244140625,11.32800006866455,71.23999786376953,87.70747375488281,31.631921768188477,30.221641540527344,25.780000686645508,57.900001525878906,48.349998474121094,14.225889205932617,110.46849060058594,3.856698751449585,7.618494510650635,1.149999976158142,118.76000213623047,112.4027099609375,60.52384948730469,6.97946834564209,23.31999969482422,77.07945251464844,26.915170669555664,10.600000381469727,6.659999847412109,19.196319580078125,4.400000095367432,5.111161231994629,46.400001525878906,5.599999904632568,21.20000457763672
2018-04-06,133.9626922607422,81.0,96.15789031982422,169.0,151.39999389648438,63.44955062866211,18.600000381469727,4.590760231018066,8.399999618530273,72.74885559082031,25.049999237060547,0.3799999952316284,82.37504577636719,111.01000213623047,11.043999671936035,69.83999633789062,85.97062683105469,31.631921768188477,29.405351638793945,24.969999313354492,57.38999938964844,47.7599983215332,13.876570701599121,107.98700714111328,3.8475167751312256,7.456489086151123,1.1399999856948853,116.29000091552734,110.52606201171875,59.04899215698242,6.936651229858398,22.8799991607666,74.07071685791016,26.305444717407227,10.399999618530273,6.300000190734863,18.840490341186523,4.400000095367432,5.062297344207764,45.7599983215332,5.699999809265137,20.975107192993164
2018-04-09,134.75355529785156,81.91999816894531,96.4646987915039,171.1999969482422,151.60000610351562,63.91642761230469,18.600000381469727,4.388575077056885,8.399999618530273,72.60164642333984,25.049999237060547,0.25999999046325684,82.60623931884766,110.55999755859375,11.020000457763672,70.12999725341797,86.3935775756836,33.291446685791016,29.43349838256836,25.760000228881836,57.970001220703125,45.91999816894531,13.815442085266113,109.50746154785156,3.8199684619903564,7.358434200286865,1.1399999856948853,116.2699966430664,110.62874603271484,58.97615432739258,6.97946834564209,23.040000915527344,73.54667663574219,27.04582977294922,10.399999618530273,6.239999771118164,18.656442642211914,4.5,5.140480041503906,46.279998779296875,5.900000095367432,20.637765884399414
2018-04-10,138.20753479003906,84.18000030517578,97.60181427001953,180.10000610351562,154.35000610351562,65.47586059570312,19.0,4.535257816314697,8.800000190734863,73.97254180908203,26.149999618530273,0.23000000417232513,84.66232299804688,111.62000274658203,11.121999740600586,71.12999725341797,87.14053344726562,33.291446685791016,29.771268844604492,25.030000686645508,58.34000015258789,45.75,14.016295433044434,111.4438705444336,3.856698751449585,7.384012222290039,1.1299999952316284,117.30999755859375,112.55208587646484,59.93207931518555,7.150744915008545,23.280000686645508,73.59184265136719,27.524904251098633,10.649999618530273,6.699999809265137,19.527606964111328,4.5,5.160025119781494,46.04999923706055,5.800000190734863,21.22999382019043
2018-04-11,136.08013916015625,82.36000061035156,96.77154541015625,180.5,153.6999969482422,65.2050552368164,18.979999542236328,4.519399642944336,8.899999618530273,73.54012298583984,26.200000762939453,0.2199999988079071,84.62103271484375,112.63999938964844,11.069999694824219,70.8499984741211,86.69955444335938,33.291446685791016,29.705595016479492,24.8700008392334,58.119998931884766,44.790000915527344,14.112356185913086,111.42236328125,3.856698751449585,7.39680290222168,1.1100000143051147,116.31999969482422,112.2346420288086,59.23107147216797,6.936651229858398,23.389999389648438,73.40210723876953,27.176481246948242,10.649999618530273,6.599999904632568,19.37423324584961,4.5,5.199115753173828,45.5,5.599999904632568,21.177515029907227
