Date,ACN,IBM,FI,INFY,FIS,CTSH,IT,CDW,WIT,GIB,BR,LDOS,EPAM,JKHY,CACI,PSN,GLOB,SAIC,G,EXLS,CLVT,KD,ASGN,AUR,CNXC,DXC,NABL,WNS,VYX,PRFT,XRX,GDS,FORTY,TASK,GDYN,TWKS,CNDT,HCKT,MGIC,VNET,DMRC,CTLP,BBAI,UIS,TTEC,IBEX,INOD,NOTE,III,CSPI,JFU,DTST,BTCM,CLPS,WYY,WAVD
2010-02-08,30.757646560668945,70.95703125,11.3149995803833,4.620213985443115,18.244295120239258,19.943161010742188,20.860000610351562,,4.639893531799316,13.34000015258789,15.837607383728027,23.266342163085938,,17.85285186767578,46.4900016784668,,,,11.78014087677002,3.621999979019165,,,6.570000171661377,,,15.814983367919922,,15.029999732971191,7.785275936126709,9.960000038146973,13.628385543823242,,7.622023105621338,,,,,1.879355549812317,1.250394582748413,,14.992047309875488,1.649999976158142,,34.77000045776367,14.919950485229492,,4.760000228881836,,2.8600571155548096,0.6935033202171326,,,,,7.300000190734863,1.5
2010-02-09,30.811248779296875,71.73137664794922,11.369999885559082,4.81362771987915,18.132854461669922,21.197019577026367,21.059999465942383,,4.803117752075195,13.59000015258789,15.585865020751953,23.469205856323242,,17.886157989501953,46.27000045776367,,,,11.926880836486816,3.6619999408721924,,,6.760000228881836,,,16.065906524658203,,15.0,7.877301216125488,10.029999732971191,13.515486717224121,,7.643156051635742,,,,,1.9343994855880737,1.228711485862732,,15.049636840820312,1.6200000047683716,,34.810001373291016,14.870218276977539,,5.070000171661377,,3.0017316341400146,0.7031355500221252,,,,,7.400000095367432,1.600000023841858
2010-02-10,30.64280891418457,71.49850463867188,11.382499694824219,4.800069808959961,17.734861373901367,21.128623962402344,21.520000457763672,,4.807919979095459,13.670000076293945,15.57846736907959,23.532609939575195,,17.744606018066406,46.619998931884766,,,,12.024707794189453,3.687999963760376,,,6.670000076293945,,,15.952681541442871,,15.109999656677246,7.760735988616943,10.039999961853027,13.628385543823242,,7.748823642730713,,,,,1.9815794229507446,1.2576223611831665,,15.155214309692383,1.6299999952316284,,34.2599983215332,14.629834175109863,,4.900000095367432,,2.9131851196289062,0.699282705783844,,,,,7.599999904632568,1.7000000476837158
2010-02-11,30.83423614501953,72.03411865234375,11.609999656677246,4.904911041259766,17.886093139648438,21.502504348754883,22.059999465942383,,4.930337905883789,13.930000305175781,15.497015953063965,23.659400939941406,,17.97775650024414,45.970001220703125,,,,12.358953475952148,3.7939999103546143,,,6.840000152587891,,,15.983287811279297,,15.239999771118164,8.012269973754883,10.25,14.128358840942383,,8.023552894592285,,,,,2.068077325820923,1.2720777988433838,,15.088027000427246,1.6299999952316284,,34.91999816894531,15.226631164550781,,4.900000095367432,,2.9131851196289062,0.7050617933273315,,,,,7.5,1.7000000476837158
2010-02-12,31.002674102783203,72.19127655029297,11.587499618530273,4.8832197189331055,17.798540115356445,21.502504348754883,22.5,,4.927937030792236,13.880000114440918,15.859818458557129,23.77351188659668,,17.969432830810547,46.2400016784668,,,,12.58721923828125,3.7079999446868896,,,6.989999771118164,,,15.68950366973877,,15.0600004196167,7.889571189880371,10.329999923706055,14.144487380981445,,8.009464263916016,,,,,1.9894434213638306,1.286532998085022,,15.068830490112305,1.5,,34.869998931884766,15.367549896240234,,4.889999866485596,,2.9043304920196533,0.7050617933273315,,,,,7.400000095367432,1.899999976158142
2010-02-16,31.270671844482422,72.90739440917969,11.737500190734863,5.015174388885498,17.925893783569336,21.625608444213867,23.530000686645508,,5.088761806488037,13.890000343322754,16.022716522216797,24.09049415588379,,18.47736930847168,46.650001525878906,,,,12.562762260437012,3.7860000133514404,,,7.289999961853027,,,15.971044540405273,,15.34000015258789,8.04294490814209,10.479999542236328,14.289639472961426,,8.108085632324219,,,,,2.036623477935791,1.2720777988433838,,15.068830490112305,1.5399999618530273,,35.7599983215332,15.591344833374023,,4.880000114440918,,2.984022378921509,0.699282705783844,,,,,7.400000095367432,1.899999976158142
2010-02-17,31.232376098632812,73.54777526855469,11.779999732971191,5.0070414543151855,17.997535705566406,21.51618194580078,23.700000762939453,,5.064757823944092,13.729999542236328,16.163393020629883,24.306041717529297,,18.75216293334961,47.09000015258789,,,,12.62798023223877,3.694000005722046,,,7.28000020980835,,,15.928205490112305,,15.359999656677246,8.061349868774414,10.270000457763672,14.386411666870117,,8.382817268371582,,,,,2.11525821685791,1.3009885549545288,,14.867271423339844,1.5499999523162842,,35.5099983215332,15.79857063293457,,4.880000114440918,,2.948603630065918,0.699282705783844,,,,,7.300000190734863,1.7999999523162842
2010-02-18,31.630538940429688,74.409423828125,11.765000343322754,5.045904159545898,17.997535705566406,21.566335678100586,23.760000228881836,,5.091161251068115,14.119999885559082,16.12636947631836,24.16656494140625,,18.910369873046875,47.81999969482422,,,,12.60352611541748,3.6740000247955322,,,7.170000076293945,,,16.00470733642578,,15.15999984741211,8.024539947509766,10.4399995803833,14.789619445800781,,8.382817268371582,,,,,2.146712064743042,1.2937607765197754,,14.704108238220215,1.5399999618530273,,35.77000045776367,16.179859161376953,,4.920000076293945,,2.8246383666992188,0.699282705783844,,,,,7.400000095367432,1.7999999523162842
2010-02-19,31.293638229370117,74.04847717285156,11.897500038146973,5.060365200042725,18.05324935913086,21.662086486816406,23.709999084472656,,5.031152725219727,14.520000457763672,16.030113220214844,24.22995376586914,,18.877063751220703,47.939998626708984,,,,12.636131286621094,3.6600000858306885,,,7.340000152587891,,,16.050609588623047,,15.100000381469727,8.092024803161621,10.6899995803833,14.838007926940918,,8.410996437072754,,,,,2.0995311737060547,1.2793056964874268,,15.059233665466309,1.559999942779541,,35.88999938964844,16.20471954345703,,4.929999828338623,,2.76265549659729,0.6954300403594971,,,,,7.5,1.7999999523162842
2010-02-22,31.163463592529297,73.85052490234375,11.827500343322754,5.054037570953369,18.029376983642578,21.580013275146484,23.420000076293945,,5.057554721832275,14.510000228881836,15.993091583251953,24.103168487548828,,18.897968292236328,48.2400016784668,,,,12.619832038879395,3.6619999408721924,,,6.960000038146973,,,16.00470733642578,,15.050000190734863,8.030674934387207,10.819999694824219,14.90251350402832,,8.671637535095215,,,,,2.138848066329956,1.2720777988433838,,14.915264129638672,1.600000023841858,,36.25,16.030654907226562,,4.889999866485596,,2.76265549659729,0.6973563432693481,,,,,7.900000095367432,1.7999999523162842
